Time (s),Clean EEG Signal (µV),EOG Noise (µV),EMG Noise (µV),Composite Signal (µV),EOG SNR (dB),EMG SNR (dB)
0.53,4.7552825814757655,-2.09747254967893,-2.3344721092522476,0.3233379225445876,-7.0,2.000000000000001
0.531,4.648882429441261,-2.166516427420594,-2.718775471189746,-0.23640946916907954,-7.0,2.000000000000001
0.532,4.524135262330096,-2.235474774803374,-3.06020211982888,-0.7715416323021582,-7.0,2.000000000000001
0.533,4.381533400219324,-2.3043448694697855,-3.3533675529621414,-1.2761790222126033,-7.0,2.000000000000001
0.534,4.221639627510073,-2.3731239925464256,-3.5936483765805436,-1.7451327416168958,-7.0,2.000000000000001
0.535,4.045084971874726,-2.4418094287512786,-3.777255218558781,-2.173979675435334,-7.0,2.000000000000001
0.536,3.852566213878946,-2.510398466500933,-3.901292489317435,-2.559124741939422,-7.0,2.000000000000001
0.537,3.6448431371070464,-2.57888839801762,-3.9638040470003957,-2.8978493079109695,-7.0,2.000000000000001
0.538,3.422735529643446,-2.6472765194361174,-3.963804047000395,-3.1883450367930664,-7.0,2.000000000000001
0.539,3.187119948743439,-2.7155601309104918,-3.9012924893174312,-3.4297326714844836,-7.0,2.000000000000001
0.54,2.9389262614623712,-2.7837365367206806,-3.7772552185587744,-3.6220654938170838,-7.0,2.000000000000001
0.541,2.679133974894975,-2.85180304537892,-3.5936483765805343,-3.766317447064479,-7.0,2.000000000000001
0.542,2.4087683705085854,-2.919756969735993,-3.3533675529621605,-3.8643561521895684,-7.0,2.000000000000001
0.543,2.128896457825358,-2.9875956270873294,-3.0602021198288663,-3.9189012890908375,-7.0,2.000000000000001
0.544,1.8406227634233698,-3.055316339278892,-2.71877547118973,-3.933469047045252,-7.0,2.000000000000001
0.545,1.5450849718747353,-3.122916432812919,-2.3344721092522307,-3.9123035701904145,-7.0,2.000000000000001
0.546,1.2434494358242565,-3.190393238953468,-1.913352727605736,-3.8602965307349475,-7.0,2.000000000000001
0.547,0.9369065729286246,-3.2577440938317714,-1.462058630463432,-3.782896151366579,-7.0,2.000000000000001
0.548,0.6266661678215069,-3.3249663385514014,-0.9877069953271768,-3.6860071660570712,-7.0,2.000000000000001
0.549,0.31395259764657185,-3.3920573192932406,-0.49777863084710705,-3.5758833524937756,-7.0,2.000000000000001
0.55,-1.1028010998692062e-14,-3.4590143874202455,1.7519721018222053e-14,-3.4590143874202393,-7.0,2.000000000000001
0.551,-0.3139525976465584,-3.5258348995820175,0.4977786308470859,-3.3420088663814904,-7.0,2.000000000000001
0.552,-0.6266661678215287,-3.5925162178191448,0.9877069953272107,-3.2314753903134625,-7.0,2.000000000000001
0.553,-0.9369065729286462,-3.6590557096673706,1.4620586304634646,-3.1339036521325516,-7.0,2.000000000000001
0.554,-1.2434494358242778,-3.725450748261485,1.913352727605767,-3.055547456479996,-7.0,2.000000000000001
0.555,-1.5450849718747561,-3.791698712439052,2.3344721092522587,-3.002311575061549,-7.0,2.000000000000001
0.556,-1.8406227634233903,-3.85779698684388,2.718775471189755,-2.9796442790775153,-7.0,2.000000000000001
0.557,-2.128896457825378,-3.9237429620292743,3.0602021198288885,-2.992437300025764,-7.0,2.000000000000001
0.558,-2.408768370508574,-3.989534034561051,3.353367552962149,-3.0449348521074757,-7.0,2.000000000000001
0.559,-2.6791339748949943,-4.05516760712032,3.593648376580549,-3.1406532054347647,-7.0,2.000000000000001
0.56,-2.93892626146236,-4.120641088606019,3.777255218558768,-3.282312131509611,-7.0,2.000000000000001
0.561,-3.1871199487434554,-4.185951894237203,3.901292489317438,-3.47177935366322,-7.0,2.000000000000001
0.562,-3.4227355296434614,-4.2510974456551045,3.9638040470003966,-3.7100289282981693,-7.0,2.000000000000001
0.5630000000000001,-3.644843137107062,-4.316075171024897,3.963804047000394,-3.9971142611315638,-7.0,2.000000000000001
0.5640000000000001,-3.85256621387896,-4.380882505137241,3.9012924893174286,-4.3321562296987715,-7.0,2.000000000000001
0.5650000000000001,-4.045084971874739,-4.4455168895095545,3.77725521855877,-4.713346642825523,-7.0,2.000000000000001
0.5660000000000001,-4.221639627510085,-4.509975772487015,3.5936483765805285,-5.1379670234165715,-7.0,2.000000000000001
0.5670000000000001,-4.381533400219317,-4.574256609343292,3.353367552962153,-5.602422456600457,-7.0,2.000000000000001
0.5680000000000001,-4.5241352623301045,-4.638356862381015,3.0602021198288574,-6.102290004882264,-7.0,2.000000000000001
0.5690000000000001,-4.648882429441255,-4.70227400103195,2.718775471189761,-6.632380959283444,-7.0,2.000000000000001
0.5700000000000001,-4.755282581475771,-4.7660055019569025,2.3344721092522196,-7.186815974180455,-7.0,2.000000000000001
0.5710000000000001,-4.8429158056431625,-4.829548849145351,1.9133527276057243,-7.759111927182789,-7.0,2.000000000000001
0.5720000000000001,-4.911436253643445,-4.892901534014748,1.4620586304634193,-8.342279157194772,-7.0,2.000000000000001
0.5730000000000001,-4.960573506572392,-4.95606105550957,0.9877069953271637,-8.9289275667548,-7.0,2.000000000000001
0.5740000000000001,-4.990133642141359,-5.0190249202000565,0.4977786308470936,-9.511379931494321,-7.0,2.000000000000001
0.5750000000000001,-5.0,-5.081790642380641,-3.114343917797038e-14,-10.081790642380671,-7.0,2.000000000000001
0.5760000000000001,-4.990133642141359,-5.1443557441680845,-0.49777863084709933,-10.632268017156543,-7.0,2.000000000000001
0.577,-4.960573506572391,-5.2067177555992865,-0.9877069953271694,-11.154998257498848,-7.0,2.000000000000001
0.578,-4.911436253643444,-5.268874214728835,-1.4620586304634249,-11.642369098835704,-7.0,2.000000000000001
0.579,-4.842915805643162,-5.330822667726143,-1.9133527276057292,-12.087091200975035,-7.0,2.000000000000001
0.58,-4.75528258147577,-5.392560668972361,-2.3344721092522236,-12.482315359700355,-7.0,2.000000000000001
0.581,-4.648882429441267,-5.45408578115691,-2.718775471189724,-12.821743681787902,-7.0,2.000000000000001
0.582,-4.524135262330103,-5.51539557537371,-3.0602021198288614,-13.099732957532675,-7.0,2.000000000000001
0.583,-4.3815334002193325,-5.576487631217064,-3.353367552962126,-13.311388584398523,-7.0,2.000000000000001
0.584,-4.221639627510084,-5.637359536877209,-3.593648376580531,-13.452647540967824,-7.0,2.000000000000001
0.585,-4.045084971874758,-5.698008889235549,-3.7772552185587545,-13.52034907966906,-7.0,2.000000000000001
0.586,-3.852566213878958,-5.758433293959495,-3.9012924893174294,-13.512291997155883,-7.0,2.000000000000001
0.587,-3.6448431371070593,-5.818630365597013,-3.963804047000394,-13.427277549704467,-7.0,2.000000000000001
0.588,-3.4227355296434596,-5.878597727670788,-3.9638040470003966,-13.265137304314644,-7.0,2.000000000000001
0.589,-3.187119948743453,-5.9383330127720475,-3.901292489317436,-13.026745450832935,-7.0,2.000000000000001
0.59,-2.938926261462386,-5.997833862654016,-3.7772552185587833,-12.714015342675184,-7.0,2.000000000000001
0.591,-2.6791339748949907,-6.057097928325024,-3.5936483765805467,-12.329880279800562,-7.0,2.000000000000001
0.592,-2.4087683705086014,-6.1161228701412345,-3.3533675529621756,-11.87825879361201,-7.0,2.000000000000001
0.593,-2.128896457825375,-6.174906357899007,-3.060202119828885,-11.364004935553266,-7.0,2.000000000000001
0.594,-1.8406227634234198,-6.233446070926907,-2.7187754711897925,-10.792844305540118,-7.0,2.000000000000001
0.595,-1.5450849718747526,-6.291739698177297,-2.334472109252254,-10.171296779304303,-7.0,2.000000000000001
0.596,-1.243449435824274,-6.349784938317586,-1.9133527276057618,-9.506587101747622,-7.0,2.000000000000001
0.597,-0.9369065729286427,-6.407579499821084,-1.462058630463459,-8.806544703213184,-7.0,2.000000000000001
0.598,-0.6266661678215252,-6.465121101057462,-0.987706995327205,-8.079494264206193,-7.0,2.000000000000001
0.599,-0.31395259764659017,-6.522407470382831,-0.4977786308471361,-7.334138698876557,-7.0,2.000000000000001
0.6,-7.347880794884118e-15,-6.5794363462294205,-1.1673258361529504e-14,-6.579436346229439,-7.0,2.000000000000001
0.601,0.31395259764654004,-6.636205477194857,0.49777863084705687,-5.824474248701261,-7.0,2.000000000000001
0.602,0.6266661678215104,-6.692712622131058,0.9877069953271825,-5.078339458982365,-7.0,2.000000000000001
0.603,0.9369065729285933,-6.748955550232699,1.4620586304633851,-4.349990346840721,-7.0,2.000000000000001
0.604,1.24344943582426,-6.804932041125279,1.9133527276057412,-3.6481298776952777,-7.0,2.000000000000001
0.605,1.5450849718747388,-6.8606398849527865,2.3344721092522347,-2.9810828038258133,-7.0,2.000000000000001
0.606,1.840622763423373,-6.916076882464933,2.718775471189734,-2.356678647851826,-7.0,2.000000000000001
0.607,2.1288964578253613,-6.9712408451039805,3.06020211982887,-1.7821422674497487,-7.0,2.000000000000001
0.608,2.408768370508558,-7.026129595091138,3.353367552962133,-1.2639936716204478,-7.0,2.000000000000001
0.609,2.6791339748949783,-7.080740965512543,3.593648376580537,-0.8079586140370277,-7.0,2.000000000000001
0.61,2.9389262614623455,-7.1350728004048,3.7772552185587585,-0.41889132038369636,-7.0,2.000000000000001
0.611,3.187119948743442,-7.1891229548401006,3.901292489317432,-0.10071051677922645,-7.0,2.000000000000001
0.612,3.4227355296434228,-7.242889295010888,3.9638040470003912,0.14365028163292712,-7.0,2.000000000000001
0.613,3.644843137107049,-7.296369698314125,3.9638040470003957,0.31227748579332,-7.0,2.000000000000001
0.614,3.8525662138789487,-7.34956205343506,3.9012924893174343,0.4042966497613239,-7.0,2.000000000000001
0.615,4.0450849718747275,-7.40246426043059,3.7772552185587793,0.4198759300029169,-7.0,2.000000000000001
0.616,4.221639627510076,-7.455074230812167,3.5936483765805405,0.3602137732784492,-7.0,2.000000000000001
0.617,4.381533400219309,-7.507389887628244,3.3533675529621685,0.2275110655532334,-7.0,2.000000000000001
0.618,4.5241352623300966,-7.559409165546269,3.060202119828876,0.02492821661270365,-7.0,2.000000000000001
0.619,4.648882429441248,-7.611130010934219,2.7187754711897822,-0.24347211030318838,-7.0,2.000000000000001
0.62,4.7552825814757655,-7.66255038194168,2.3344721092522427,-0.5727956912136704,-7.0,2.000000000000001
0.621,4.842915805643158,-7.713668248580444,1.91335272760575,-0.9573997153315358,-7.0,2.000000000000001
0.622,4.911436253643442,-7.764481592804675,1.4620586304634466,-1.3909867086977858,-7.0,2.000000000000001
0.623,4.96057350657239,-7.814988408590543,0.9877069953271919,-1.866707906690961,-7.0,2.000000000000001
0.624,4.990133642141357,-7.865186702015444,0.49777863084712254,-2.3772744290269645,-7.0,2.000000000000001
0.625,5.0,-7.915074491336706,-1.950459798218815e-15,-2.915074491336708,-7.0,2.000000000000001
0.626,4.99013364214136,-7.964649807069828,-0.4977786308470704,-3.4722947957755395,-7.0,2.000000000000001
0.627,4.96057350657239,-8.013910692066231,-0.9877069953271956,-4.041044180821038,-7.0,2.000000000000001
0.628,4.911436253643448,-8.062855201590526,-1.4620586304633978,-4.6134775784104765,-7.0,2.000000000000001
0.629,4.842915805643157,-8.111481403397283,-1.9133527276057534,-5.181918325359879,-7.0,2.000000000000001
0.63,4.7552825814757655,-8.159787377807309,-2.334472109252246,-5.738976905583789,-7.0,2.000000000000001
0.631,4.648882429441261,-8.207771217783456,-2.718775471189744,-6.27766425953194,-7.0,2.000000000000001
0.632,4.524135262330096,-8.255431029005882,-3.0602021198288787,-6.791497886504665,-7.0,2.000000000000001
0.633,4.3815334002193245,-8.302764929946843,-3.3533675529621405,-7.27459908268966,-7.0,2.000000000000001
0.634,4.221639627510074,-8.34977105194498,-3.5936483765805427,-7.721779801015448,-7.0,2.000000000000001
0.635,4.045084971874747,-8.396447539279086,-3.777255218558763,-8.128617785963101,-7.0,2.000000000000001
0.636,3.852566213878947,-8.442792549241362,-3.9012924893174343,-8.49151882467985,-7.0,2.000000000000001
0.637,3.644843137107072,-8.488804252210167,-3.963804047000392,-8.807765162103486,-7.0,2.000000000000001
0.638,3.4227355296434467,-8.534480831722263,-3.963804047000395,-9.07554934907921,-7.0,2.000000000000001
0.639,3.1871199487434403,-8.579820484544486,-3.9012924893174312,-9.293993025118478,-7.0,2.000000000000001
0.64,2.9389262614623726,-8.624821420744993,-3.777255218558775,-9.463150377841396,-7.0,2.000000000000001
0.641,2.6791339748949765,-8.669481863763863,-3.593648376580535,-9.583996265449422,-7.0,2.000000000000001
0.642,2.4087683705085863,-8.713800050483286,-3.3533675529621614,-9.658399232936862,-7.0,2.000000000000001
0.643,2.1288964578253595,-8.757774231297127,-3.060202119828867,-9.689079893300635,-7.0,2.000000000000001
0.644,1.8406227634234038,-8.801402670180027,-2.7187754711897725,-9.679555377946397,-7.0,2.000000000000001
0.645,1.5450849718747364,-8.84468364475593,-2.3344721092522316,-9.634070782133426,-7.0,2.000000000000001
0.646,1.243449435824292,-8.887615446366057,-1.9133527276057873,-9.557518738147552,-7.0,2.000000000000001
0.647,0.9369065729286257,-8.930196380136401,-1.4620586304634338,-9.45534843767121,-7.0,2.000000000000001
0.648,0.626666167821508,-8.972424765044599,-0.9877069953271786,-9.333465592550267,-7.0,2.000000000000001
0.649,0.3139525976465731,-9.014298933986328,-0.4977786308471091,-9.198124967186862,-7.0,2.000000000000001
0.65,-9.803364199544709e-15,-9.055817233841092,1.5574177957967136e-14,-9.055817233841086,-7.0,2.000000000000001
0.651,-0.31395259764655714,-9.09697802553751,0.4977786308470839,-8.913151992336985,-7.0,2.000000000000001
0.652,-0.6266661678215275,-9.137779684117996,0.987706995327209,-8.776738856612315,-7.0,2.000000000000001
0.653,-0.9369065729286101,-9.178220598802938,1.4620586304634102,-8.653068541268139,-7.0,2.000000000000001
0.654,-1.2434494358242767,-9.218299173054278,1.9133527276057654,-8.54839588127279,-7.0,2.000000000000001
0.655,-1.5450849718747213,-9.258013824638514,2.3344721092522116,-8.468626687261024,-7.0,2.000000000000001
0.656,-1.8406227634233892,-9.297362985689219,2.718775471189754,-8.419210277922852,-7.0,2.000000000000001
0.657,-2.1288964578253773,-9.336345102768878,3.060202119828887,-8.405039440765368,-7.0,2.000000000000001
0.658,-2.4087683705085725,-9.37495863693027,3.3533675529621476,-8.430359454476694,-7.0,2.000000000000001
0.659,-2.679133974894993,-9.413202063777169,3.5936483765805485,-8.498687662091612,-7.0,2.000000000000001
0.66,-2.9389262614623592,-9.45107387352458,3.777255218558767,-8.612744916428174,-7.0,2.000000000000001
0.661,-3.187119948743455,-9.48857257105829,3.901292489317437,-8.774400030484308,-7.0,2.000000000000001
0.662,-3.4227355296434347,-9.525696675993936,3.963804047000393,-8.984628158636978,-7.0,2.000000000000001
0.663,-3.6448431371070606,-9.562444722735414,3.963804047000394,-9.24348381284208,-7.0,2.000000000000001
0.664,-3.85256621387896,-9.59881526053277,3.9012924893174286,-9.550088985094302,-7.0,2.000000000000001
0.665,-4.045084971874738,-9.634806853539446,3.777255218558771,-9.902636606855415,-7.0,2.000000000000001
0.666,-4.2216396275100845,-9.670418080868973,3.5936483765805294,-10.298409331798531,-7.0,2.000000000000001
0.667,-4.381533400219317,-9.70564753665108,3.353367552962154,-10.733813383908245,-7.0,2.000000000000001
0.668,-4.524135262330104,-9.740493830087166,3.0602021198288587,-11.204426972588411,-7.0,2.000000000000001
0.669,-4.648882429441255,-9.774955585505241,2.7187754711897623,-11.705062543756734,-7.0,2.000000000000001
0.67,-4.755282581475771,-9.809031442414199,2.334472109252221,-12.229841914637749,-7.0,2.000000000000001
0.671,-4.842915805643154,-9.84272005555757,1.9133527276057753,-12.772283133594948,-7.0,2.000000000000001
0.672,-4.911436253643445,-9.876020094966577,1.4620586304634213,-13.3253977181466,-7.0,2.000000000000001
0.673,-4.960573506572392,-9.908930246012691,0.9877069953271653,-13.881796757257918,-7.0,2.000000000000001
0.674,-4.990133642141359,-9.9414492094595,0.4977786308470955,-14.433804220753764,-7.0,2.000000000000001
0.675,-5.0,-9.973575701514006,-2.919789611771545e-14,-14.973575701514036,-7.0,2.000000000000001
0.676,-4.990133642141359,-10.00530845387732,-0.49777863084709745,-15.493220726865772,-7.0,2.000000000000001
0.677,-4.960573506572388,-10.036646213794699,-0.987706995327222,-15.984926715694307,-7.0,2.000000000000001
0.678,-4.911436253643444,-10.067587744105053,-1.4620586304634229,-16.44108262821192,-7.0,2.000000000000001
0.679,-4.842915805643154,-10.098131823289737,-1.9133527276057771,-16.85440035653867,-7.0,2.000000000000001
0.68,-4.755282581475771,-10.128277245520813,-2.3344721092522223,-17.21803193624881,-7.0,2.000000000000001
0.681,-4.6488824294412545,-10.15802282070862,-2.718775471189764,-17.52568072133964,-7.0,2.000000000000001
0.682,-4.524135262330088,-10.187367374548785,-3.060202119828896,-17.77170475670777,-7.0,2.000000000000001
0.683,-4.381533400219316,-10.216309748568577,-3.3533675529621547,-17.951210701750046,-7.0,2.000000000000001
0.684,-4.221639627510065,-10.244848800172614,-3.5936483765805542,-18.060136804263234,-7.0,2.000000000000001
0.685,-4.045084971874737,-10.272983402688014,-3.7772552185587713,-18.09532359312152,-7.0,2.000000000000001
0.686,-3.852566213878936,-10.30071244540884,-3.9012924893174397,-18.054571148605213,-7.0,2.000000000000001
0.687,-3.64484313710706,-10.328034833639967,-3.963804047000394,-17.936682017747422,-7.0,2.000000000000001
0.6880000000000001,-3.4227355296434343,-10.354949488740287,-3.963804047000393,-17.741489065384116,-7.0,2.000000000000001
0.6890000000000001,-3.1871199487434536,-10.381455348165307,-3.901292489317437,-17.469867786226196,-7.0,2.000000000000001
0.6900000000000001,-2.9389262614623584,-10.40755136550908,-3.7772552185587664,-17.123732845530203,-7.0,2.000000000000001
0.6910000000000001,-2.679133974894962,-10.433236510545523,-3.5936483765805236,-16.70601886202101,-7.0,2.000000000000001
0.6920000000000001,-2.4087683705085716,-10.458509769269096,-3.3533675529621467,-16.220645692739815,-7.0,2.000000000000001
0.6930000000000001,-2.1288964578253435,-10.483370143934813,-3.0602021198288503,-15.672468721589006,-7.0,2.000000000000001
0.6940000000000001,-1.840622763423388,-10.507816653097654,-2.7187754711897525,-15.067214887710795,-7.0,2.000000000000001
0.6950000000000001,-1.54508497187472,-10.531848331651293,-2.33447210925221,-14.411405412778223,-7.0,2.000000000000001
0.6960000000000001,-1.2434494358242754,-10.555464230866214,-1.9133527276057636,-13.712266394296252,-7.0,2.000000000000001
0.6970000000000001,-0.9369065729286089,-10.578663418427146,-1.4620586304634087,-12.977628621819163,-7.0,2.000000000000001
0.6980000000000001,-0.6266661678215262,-10.601444978469894,-0.9877069953272068,-12.215818141618627,-7.0,2.000000000000001
0.6990000000000001,-0.3139525976465559,-10.623808011617472,-0.49777863084708207,-11.435539240111108,-7.0,2.000000000000001
0.7000000000000001,2.695460919397354e-14,-10.645751635015623,4.2821614277463775e-14,-10.645751635015554,-7.0,2.000000000000001
0.7010000000000001,0.3139525976465743,-10.667274982367674,0.4977786308471109,-9.85554375387399,-7.0,2.000000000000001
0.7020000000000001,0.6266661678215445,-10.688377203968718,0.9877069953272353,-9.074004040819938,-7.0,2.000000000000001
0.7030000000000001,0.936906572928627,-10.709057466739187,1.4620586304634358,-8.310092263347125,-7.0,2.000000000000001
0.704,1.243449435824259,-10.729314954257704,1.9133527276057398,-7.572512790827707,-7.0,2.000000000000001
0.705,1.545084971874704,-10.749148866793366,2.3344721092521876,-6.869591785666474,-7.0,2.000000000000001
0.706,1.8406227634233718,-10.768558421337254,2.7187754711897325,-6.209160186724148,-7.0,2.000000000000001
0.707,2.1288964578253604,-10.787542851633393,3.0602021198288685,-5.5984442739791636,-7.0,2.000000000000001
0.708,2.4087683705085565,-10.806101408208981,3.353367552962132,-5.043965484738293,-7.0,2.000000000000001
0.709,2.6791339748949774,-10.824233358403985,3.593648376580536,-4.551451006928471,-7.0,2.000000000000001
0.71,2.938926261462344,-10.841937986400051,3.777255218558758,-4.1257565063789485,-7.0,2.000000000000001
0.711,3.1871199487434407,-10.859214593248788,3.901292489317432,-3.7708021551879156,-7.0,2.000000000000001
0.712,3.422735529643422,-10.876062496899337,3.9638040470003912,-3.4895229202555247,-7.0,2.000000000000001
0.713,3.6448431371070478,-10.89248103222531,3.9638040470003957,-3.283833848117866,-7.0,2.000000000000001
0.714,3.8525662138789247,-10.908469551051047,3.9012924893174445,-3.154610847854678,-7.0,2.000000000000001
0.715,4.045084971874727,-10.924027422177197,3.7772552185587798,-3.1016872317436905,-7.0,2.000000000000001
0.716,4.221639627510075,-10.939154031405653,3.593648376580542,-3.1238660273150365,-7.0,2.000000000000001
0.717,4.3815334002193085,-10.95384878156378,3.35336755296217,-3.218947828382302,-7.0,2.000000000000001
0.718,4.5241352623300966,-10.968111092528007,3.0602021198288774,-3.383773710369033,-7.0,2.000000000000001
0.719,4.648882429441248,-10.98194040124671,2.718775471189784,-3.614282500615678,-7.0,2.000000000000001
0.72,4.7552825814757655,-10.99533616176247,2.3344721092522445,-3.9055814710344614,-7.0,2.000000000000001
0.721,4.842915805643149,-11.008297845233592,1.9133527276058009,-4.252029311984643,-7.0,2.000000000000001
0.722,4.9114362536434415,-11.020824939955011,1.4620586304634484,-4.647330055848122,-7.0,2.000000000000001
0.723,4.960573506572386,-11.032916951378475,0.9877069953272484,-5.0846364494788405,-7.0,2.000000000000001
0.724,4.990133642141357,-11.044573402132077,0.4977786308471244,-5.5566611291435954,-7.0,2.000000000000001
0.725,5.0,-11.055793832039104,-4.916737963897422e-18,-6.055793832039103,-7.0,2.000000000000001
0.726,4.99013364214136,-11.06657779813619,-0.4977786308470685,-6.5742227868419,-7.0,2.000000000000001
0.727,4.96057350657239,-11.076924874690826,-0.9877069953271937,-7.104058363445629,-7.0,2.000000000000001
0.728,4.911436253643448,-11.086834653218139,-1.4620586304633958,-7.637457030038087,-7.0,2.000000000000001
0.729,4.842915805643158,-11.096306742497047,-1.9133527276057518,-8.166743664459641,-7.0,2.000000000000001
0.73,4.755282581475776,-11.10534076858568,-2.3344721092521987,-8.684530296362103,-7.0,2.000000000000001
0.731,4.648882429441261,-11.11393637483616,-2.7187754711897423,-9.18382941658464,-7.0,2.000000000000001
0.732,4.524135262330112,-11.122093221908667,-3.0602021198288414,-9.658160079407397,-7.0,2.000000000000001
0.733,4.381533400219325,-11.129810987784847,-3.353367552962139,-10.10164514052766,-7.0,2.000000000000001
0.734,4.221639627510075,-11.137089367780519,-3.593648376580542,-10.509098116850986,-7.0,2.000000000000001
0.735,4.045084971874748,-11.143928074557701,-3.777255218558762,-10.876098321241717,-7.0,2.000000000000001
0.736,3.852566213878948,-11.150326838135962,-3.9012924893174343,-11.199053113574449,-7.0,2.000000000000001
0.737,3.6448431371070726,-11.156285405903072,-3.963804047000392,-11.47524631579639,-7.0,2.000000000000001
0.738,3.4227355296434476,-11.161803542624975,-3.963804047000395,-11.702872059981921,-7.0,2.000000000000001
0.739,3.187119948743468,-11.166881030455086,-3.9012924893174423,-11.881053571029058,-7.0,2.000000000000001
0.74,2.938926261462373,-11.171517668942876,-3.7772552185587753,-12.009846626039277,-7.0,2.000000000000001
0.741,2.679133974895007,-11.1757132750418,-3.59364837658056,-12.090227676727352,-7.0,2.000000000000001
0.742,2.4087683705085876,-11.179467683116508,-3.3533675529621627,-12.124066865570082,-7.0,2.000000000000001
0.743,2.1288964578253604,-11.182780744949405,-3.0602021198288685,-12.114086406952914,-7.0,2.000000000000001
0.744,1.840622763423405,-11.185652329746478,-2.718775471189774,-12.063805037512846,-7.0,2.000000000000001
0.745,1.5450849718747373,-11.188082324142478,-2.3344721092522334,-11.977469461519973,-7.0,2.000000000000001
0.746,1.2434494358242931,-11.190070632205384,-1.913352727605789,-11.85997392398688,-7.0,2.000000000000001
0.747,0.936906572928627,-11.191617175440202,-1.4620586304634358,-11.71676923297501,-7.0,2.000000000000001
0.748,0.6266661678215445,-11.192721892792052,-0.9877069953272353,-11.553762720297744,-7.0,2.000000000000001
0.749,0.3139525976465743,-11.193384740648582,-0.4977786308471109,-11.377210773849118,-7.0,2.000000000000001
0.75,2.6948419387607653e-14,-11.193605692841698,-4.281178080153598e-14,-11.193605692841713,-7.0,2.000000000000001
0.751,-0.3139525976465559,-11.193384740648582,0.49777863084708207,-11.009558707448056,-7.0,2.000000000000001
0.752,-0.6266661678215262,-11.192721892792052,0.9877069953272071,-10.83168106528637,-7.0,2.000000000000001
0.753,-0.9369065729286089,-11.191617175440202,1.4620586304634087,-10.666465117905402,-7.0,2.000000000000001
0.754,-1.2434494358242754,-11.190070632205384,1.9133527276057636,-10.520167340423896,-7.0,2.000000000000001
0.755,-1.54508497187472,-11.188082324142478,2.33447210925221,-10.39869518676499,-7.0,2.000000000000001
0.756,-1.840622763423388,-11.185652329746478,2.7187754711897525,-10.307499621980114,-7.0,2.000000000000001
0.757,-2.1288964578253435,-11.182780744949405,3.0602021198288503,-10.251475082945898,-7.0,2.000000000000001
0.758,-2.4087683705085716,-11.179467683116508,3.3533675529621467,-10.234868500662934,-7.0,2.000000000000001
0.759,-2.6791339748949916,-11.1757132750418,3.5936483765805476,-10.261198873356243,-7.0,2.000000000000001
0.76,-2.9389262614623584,-11.171517668942876,3.7772552185587664,-10.333188711846468,-7.0,2.000000000000001
0.761,-3.1871199487434536,-11.166881030455086,3.901292489317437,-10.452708489881102,-7.0,2.000000000000001
0.762,-3.4227355296434343,-11.161803542624975,3.963804047000393,-10.620735025268017,-7.0,2.000000000000001
0.763,-3.64484313710706,-11.156285405903072,3.963804047000394,-10.837324496009739,-7.0,2.000000000000001
0.764,-3.852566213878936,-11.150326838135962,3.9012924893174397,-11.101600562697458,-7.0,2.000000000000001
0.765,-4.045084971874737,-11.143928074557701,3.7772552185587713,-11.411757827873668,-7.0,2.000000000000001
0.766,-4.221639627510065,-11.137089367780519,3.5936483765805542,-11.76508061871003,-7.0,2.000000000000001
0.767,-4.381533400219316,-11.129810987784847,3.3533675529621547,-12.157976835042007,-7.0,2.000000000000001
0.768,-4.524135262330103,-11.122093221908667,3.06020211982886,-12.58602636440991,-7.0,2.000000000000001
0.769,-4.6488824294412545,-11.11393637483616,2.718775471189764,-13.04404333308765,-7.0,2.000000000000001
0.77,-4.755282581475771,-11.10534076858568,2.3344721092522223,-13.526151240809225,-7.0,2.000000000000001
0.771,-4.842915805643154,-11.096306742497047,1.9133527276057771,-14.025869820534423,-7.0,2.000000000000001
0.772,-4.911436253643444,-11.086834653218139,1.4620586304634229,-14.536212276398162,-7.0,2.000000000000001
0.773,-4.960573506572388,-11.076924874690826,0.987706995327222,-15.04979138593599,-7.0,2.000000000000001
0.774,-4.990133642141359,-11.06657779813619,0.49777863084709745,-15.558932809430454,-7.0,2.000000000000001
0.775,-5.0,-11.055793832039106,2.9188062641787655e-14,-16.055793832039075,-7.0,2.000000000000001
0.776,-4.990133642141359,-11.044573402132077,-0.4977786308470955,-16.532485675120533,-7.0,2.000000000000001
0.777,-4.960573506572389,-11.032916951378475,-0.9877069953272202,-16.981197453278085,-7.0,2.000000000000001
0.778,-4.911436253643445,-11.020824939955011,-1.4620586304634213,-17.394319824061878,-7.0,2.000000000000001
0.779,-4.842915805643154,-11.008297845233592,-1.9133527276057753,-17.76456637848252,-7.0,2.000000000000001
0.78,-4.755282581475771,-10.99533616176247,-2.334472109252221,-18.085090852490463,-7.0,2.000000000000001
0.781,-4.648882429441255,-10.981940401246712,-2.7187754711897623,-18.34959830187773,-7.0,2.000000000000001
0.782,-4.524135262330104,-10.968111092528007,-3.0602021198288587,-18.55244847468697,-7.0,2.000000000000001
0.783,-4.381533400219317,-10.953848781563782,-3.353367552962154,-18.68874973474525,-7.0,2.000000000000001
0.784,-4.2216396275100845,-10.939154031405655,-3.5936483765805294,-18.754442035496268,-7.0,2.000000000000001
0.785,-4.045084971874738,-10.924027422177199,-3.777255218558771,-18.746367612610708,-7.0,2.000000000000001
0.786,-3.8525662138789367,-10.908469551051047,-3.9012924893174397,-18.662328254247424,-7.0,2.000000000000001
